,log_coverage,log_conc,residuals
0,-2.1954949471918295,8.012837224705173,0.01116002026166285
1,-1.8949092502019045,9.012837224705173,-0.6297845507108768
2,-1.8649672762961822,9.012837224705173,-0.5940182837384054
3,-5.175137436375645,5.012837224705172,-0.548080565753998
4,-3.0134444646779346,7.012837224705172,0.03410350072400181
5,-2.2171731887175747,8.012837224705173,-0.014735058544593116
6,-4.008564278172749,6.012837224705172,-0.1545863642501235
7,-3.9950559173627287,6.012837224705172,-0.1384503659818428
8,-3.0297649460655625,7.012837224705172,0.014608370033315943
9,-2.524201482353738,7.929418925714293,-0.298067994888763
10,-1.977306689066616,8.929418925714293,-0.6447915861873401
11,-1.9855109953379404,8.929418925714293,-0.654591788717342
12,-4.999969837169389,4.929418925714293,-0.25542118139364156
13,-3.128672212004963,6.929418925714293,-0.020119973219379972
14,-2.5763370677506527,7.929418925714293,-0.36034496005957983
15,-4.224828323827861,5.929418925714293,-0.329499650805424
16,-4.240400947800958,5.929418925714293,-0.34810145134928394
17,-3.332884308647602,6.929418925714293,-0.26405527255958106
18,-2.110027850871154,8.181843587944773,-0.055754243305676354
19,-1.807182309078327,9.181843587944773,-0.6939993859508977
20,-1.8174726948512026,9.181843587944773,-0.70629145079476
21,-4.77999635661174,5.181843587944773,-0.24508326633842348
22,-2.9171821966309803,7.181843587944773,-0.01991572141449005
23,-2.1416118394079158,8.181843587944773,-0.0934819285150148
24,-3.8052969976561366,6.181843587944773,-0.08078602928683676
25,-3.8016076230051405,6.181843587944773,-0.076378999905792
26,-2.9329894146776465,7.181843587944773,-0.03879774911678169
27,-2.00560054908143,8.334453751150932,-0.08362397467569949
28,-1.6015667346666158,9.334453751150932,-0.6009977684754251
29,-2.0495775875991544,9.334453751150932,-1.136155397795502
30,-4.827798897233883,5.334453751150931,-0.4547944889215403
31,-3.2805445624134486,7.334453751150931,-0.6065692587564113
32,-2.3834879263980033,8.334453751150932,-0.5350177560338718
33,-4.83578774031278,5.334453751150931,-0.464337316500667
34,-4.0034217443879285,6.334453751150931,-0.4700600346222661
35,-3.9943375105340655,6.334453751150931,-0.4592087415752317
36,-2.923946048737515,7.334453751150931,-0.18060543678933083
37,-2.324665557328716,7.785329835010767,0.08437061771051635
38,-2.7017433638552846,3.785329835010767,3.6339438843198426
39,-2.076200046677213,8.785329835010767,-0.6188325239596182
40,-2.066732509249389,8.785329835010767,-0.6075233673795744
41,-3.5812080134853606,4.785329835010767,1.5834063496014261
42,-3.160046368335696,6.785329835010767,0.08649208090351301
43,-2.3849139759982605,7.785329835010767,0.012402716275923709
44,-2.9599097507902776,2.785329835010767,4.325559141633565
45,-2.776479471698423,2.785329835010767,4.544670157944365
46,-2.9627173401880893,3.785329835010767,3.322205421793069
47,-3.239758809074586,4.785329835010767,1.9912740286310946
48,-4.550234268184973,5.785329835010767,-0.574114254686358
49,-4.175863531604345,5.785329835010767,-0.12692116870665693
50,-3.200299297297257,6.785329835010767,0.03840917868082627
51,-1.9440070827110885,8.164352855784436,0.16005150762010345
52,-1.6050398702545197,9.164352855784436,-0.43504560074658194
53,-1.6210877118233455,9.164352855784436,-0.45421505790026906
54,-4.977407080513444,5.164352855784437,-0.46340346222608453
55,-2.806087922172152,7.164352855784437,0.13027927038879827
56,-1.9353936665008802,8.164352855784436,0.17034039988516625
57,-4.013961420496798,6.164352855784437,-0.3125489862277906
58,-3.8332285602265848,6.164352855784437,-0.0966600888733149
59,-2.78548900111655,7.164352855784437,0.15488508001709178
60,-2.0538515944319693,8.143014800254095,0.05017816927106544
61,-1.8735068588228008,9.143014800254095,-0.7343965557892407
62,-1.7151347715852883,9.143014800254095,-0.5452180343277053
63,-5.055030965534341,5.143014800254095,-0.5347886387658649
64,-2.8290382284181117,7.143014800254095,0.12420274120012564
65,-2.0262868078362164,8.143014800254095,0.08310484002186946
66,-3.783031504757597,6.143014800254095,-0.015360679666397203
67,-3.728279744732059,6.143014800254095,0.05004135670074561
68,-2.82824192412699,7.143014800254095,0.12515394207810537
69,-2.3947312943419363,7.939519252618618,-0.15351367798147209
70,-2.0204237371150278,8.939519252618618,-0.7063960609618132
71,-2.081061622177711,8.939519252618618,-0.7788291875361271
72,-4.987760221132894,4.939519252618618,-0.250936885782175
73,-3.2361773587454765,6.939519252618618,-0.15863727728569366
74,-2.398524997715097,7.939519252618618,-0.1580453300390836
75,-4.165527768889192,5.939519252618618,-0.2687643178354078
76,-4.237059271481268,5.939519252618618,-0.3542100812545419
77,-3.2088326893845327,6.939519252618618,-0.12597354082940804
